@relation LDOS-CoMoDa

@attribute userID numeric
@attribute itemID numeric
@attribute age numeric
@attribute sex {Male,Female}
@attribute city numeric
@attribute country {UK,Denmark,France,US}
@attribute time {Evening,Afternoon,Night,Morning}
@attribute daytype {Weekend,Working,Holiday}
@attribute season {Summer,Autumn,Winter,Spring}
@attribute location {Home,Public,Friend}
@attribute weather {Sunny,Rainy,Cloudy,Stormy,Snowy}
@attribute social {Alone,Partner,Friends,Family,Parents,Public,Colleagues}
@attribute endEmo {Happy,Sad,Neutral,Surprised,Disgusted,Angry,Scared}
@attribute dominantEmo {Happy,Scared,Neutral,Sad,Angry,Disgusted,Surprised}
@attribute mood {Neutral,Positive,Negative}
@attribute physical {Healthy,Ill}
@attribute decision {Decision,Given}
@attribute interaction {First,Nth}
@attribute director numeric
@attribute movieCountry numeric
@attribute movieLanguage numeric
@attribute movieYear numeric
@attribute genre1 numeric
@attribute genre2 numeric
@attribute genre3 numeric
@attribute actor1 numeric
@attribute actor2 numeric
@attribute actor3 numeric
@attribute budget numeric
@attribute rating {1,2,3,4,5}

@data
26,18,-1,Female,3,France,Night,Working,Autumn,Home,Rainy,Partner,Happy,Happy,Neutral,Healthy,Decision,First,750,37,9,2010,1,3,21,1803,251,1376,82000000,4
26,16,-1,Female,3,France,Evening,Working,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,618,37,9,2010,1,17,21,98,1181,328,110000000,1
27,19,25,Male,10,Denmark,Afternoon,Working,Summer,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,670,20,14,2005,7,10,18,1635,869,1440,35000000,2
28,19,26,Female,10,Denmark,Afternoon,Working,Summer,Friend,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,670,20,14,2005,7,10,18,1635,869,1440,35000000,2
29,20,30,Male,20,UK,Night,Working,Autumn,Home,Cloudy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,681,13,9,2010,10,17,21,595,1542,1474,45000000,3
30,21,29,Male,10,Denmark,Night,Working,Autumn,Friend,Sunny,Friends,Surprised,Sad,Negative,Healthy,Decision,First,446,11,9,2009,10,14,-1,1958,316,1798,11000000,4
30,22,29,Male,10,Denmark,Night,Working,Summer,Public,Rainy,Friends,Neutral,Neutral,Positive,Healthy,Decision,First,751,21,15,1991,18,-1,-1,379,739,1669,-1,1
31,3,30,Female,20,UK,Afternoon,Working,Summer,Home,Rainy,Alone,Neutral,Neutral,Negative,Ill,Decision,First,246,37,9,2010,7,10,18,74,334,1910,30000000,3
31,9,30,Female,20,UK,Night,Weekend,Summer,Home,Rainy,Alone,Sad,Happy,Positive,Healthy,Given,First,571,37,9,1993,1,6,10,1877,931,701,33000000,4
33,5,26,Female,10,Denmark,Afternoon,Weekend,Summer,Home,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Given,Nth,775,37,9,1998,7,6,10,1636,1539,1402,90000000,3
33,6,26,Female,10,Denmark,Evening,Weekend,Summer,Home,Sunny,Partner,Happy,Happy,Positive,Healthy,Given,First,33,37,9,2008,7,10,18,1373,1510,1691,24000000,4
34,4,26,Male,20,UK,Evening,Working,Summer,Home,Stormy,Parents,Surprised,Neutral,Positive,Ill,Given,First,438,37,9,2006,1,3,10,817,1763,1652,28000000,4
35,23,30,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Disgusted,Disgusted,Neutral,Ill,Decision,First,410,37,9,2010,1,7,-1,1954,1122,1665,10000000,1
35,24,30,Male,10,Denmark,Night,Working,Autumn,Home,Sunny,Alone,Happy,Surprised,Positive,Ill,Decision,First,808,37,9,2006,1,3,10,1126,1003,788,160000000,3
35,25,30,Male,10,Denmark,Evening,Weekend,Summer,Home,Sunny,Parents,Happy,Happy,Positive,Healthy,Given,Nth,632,37,9,1990,1,8,21,251,1969,133,70000000,4
27,18,25,Male,10,Denmark,Evening,Holiday,Summer,Home,Rainy,Family,Neutral,Happy,Positive,Ill,Decision,First,750,37,9,2010,1,3,21,1803,251,1376,82000000,4
27,26,25,Male,10,Denmark,Night,Holiday,Summer,Home,Rainy,Family,Happy,Surprised,Positive,Ill,Decision,First,199,36,9,2009,19,17,10,1679,1103,495,5000000,5
31,27,30,Female,20,UK,Afternoon,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,Nth,487,37,9,2004,7,18,-1,1020,1225,171,-1,4
31,28,30,Female,20,UK,Afternoon,Weekend,Summer,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Given,Nth,222,37,9,1998,10,18,-1,1688,713,650,30000000,3
23,31,33,Male,20,UK,Afternoon,Weekend,Summer,Home,Rainy,Alone,Surprised,Happy,Neutral,Healthy,Decision,First,810,37,9,2008,10,18,-1,861,1519,1699,15000000,4
21,29,28,Male,10,Denmark,Afternoon,Weekend,Summer,Home,Rainy,Alone,Happy,Surprised,Neutral,Healthy,Given,Nth,503,37,9,2003,1,7,8,1957,1277,994,130000000,4
23,32,33,Male,20,UK,Evening,Weekend,Summer,Home,Sunny,Alone,Angry,Neutral,Neutral,Healthy,Decision,First,225,37,9,2007,10,19,21,1957,59,314,150000000,3
21,30,28,Male,10,Denmark,Evening,Weekend,Summer,Home,Cloudy,Alone,Sad,Disgusted,Positive,Healthy,Given,Nth,165,37,9,1995,8,10,17,223,1404,699,30000000,4
28,33,26,Female,10,Denmark,Afternoon,Weekend,Summer,Friend,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,400,37,9,2006,3,7,10,691,1878,9,8000000,2
26,34,-1,Female,3,France,Night,Weekend,Autumn,Home,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,Nth,786,37,9,1991,1,7,8,251,416,429,-1,3
28,35,26,Female,10,Denmark,Evening,Weekend,Summer,Home,Sunny,Partner,Neutral,Happy,Neutral,Healthy,Given,First,714,32,26,1980,7,-1,-1,1513,511,161,-1,4
35,30,30,Male,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Alone,Sad,Scared,Neutral,Healthy,Given,Nth,165,37,9,1995,8,10,17,223,1404,699,30000000,4
35,36,30,Male,10,Denmark,Night,Weekend,Autumn,Home,Rainy,Alone,Surprised,Scared,Neutral,Healthy,Given,Nth,529,37,9,2007,14,21,-1,951,1684,1286,22200000,3
33,37,26,Female,10,Denmark,Evening,Working,Summer,Public,Rainy,Public,Happy,Happy,Neutral,Healthy,Given,First,206,32,23,1998,7,15,18,152,1766,606,-1,5
21,38,28,Male,10,Denmark,Afternoon,Weekend,Summer,Home,Rainy,Friends,Happy,Happy,Neutral,Healthy,Given,First,65,36,9,2010,9,7,-1,1833,154,1738,-1,5
37,39,26,Male,10,Denmark,Night,Weekend,Autumn,Home,Rainy,Alone,Surprised,Happy,Negative,Healthy,Decision,First,756,36,9,2009,3,12,17,719,368,1914,18000000,4
38,30,25,Female,10,Denmark,Evening,Weekend,Summer,Home,Stormy,Alone,Neutral,Disgusted,Neutral,Healthy,Decision,Nth,165,37,9,1995,8,10,17,223,1404,699,30000000,3
27,33,25,Male,10,Denmark,Afternoon,Weekend,Summer,Home,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,400,37,9,2006,3,7,10,691,1878,9,8000000,3
27,40,25,Male,10,Denmark,Evening,Weekend,Summer,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Decision,First,198,37,9,2005,1,3,7,223,98,1923,110000000,4
27,41,25,Male,10,Denmark,Morning,Holiday,Summer,Friend,Sunny,Alone,Happy,Surprised,Positive,Healthy,Decision,First,96,37,9,2010,1,4,8,246,1424,900,-1,4
39,1,30,Male,20,UK,Evening,Working,Autumn,Home,Cloudy,Alone,Happy,Neutral,Positive,Healthy,Decision,First,549,36,9,2010,1,3,13,494,1348,1467,10000000,3
39,2,30,Male,20,UK,Night,Working,Autumn,Home,Cloudy,Alone,Happy,Happy,Positive,Healthy,Decision,First,776,23,9,2010,10,14,21,491,135,137,1500000,3
39,16,30,Male,20,UK,Afternoon,Working,Autumn,Home,Rainy,Alone,Happy,Surprised,Positive,Healthy,Decision,First,618,37,9,2010,1,17,21,98,1181,328,110000000,4
39,42,30,Male,20,UK,Evening,Working,Autumn,Home,Rainy,Alone,Neutral,Surprised,Positive,Healthy,Decision,First,354,37,9,2010,1,3,21,1180,224,1552,110000000,4
40,16,-1,Male,3,France,Evening,Working,Autumn,Public,Cloudy,Public,Neutral,Neutral,Positive,Healthy,Given,First,618,37,9,2010,1,17,21,98,1181,328,110000000,1
21,43,28,Male,10,Denmark,Evening,Working,Summer,Home,Sunny,Alone,Happy,Happy,Neutral,Healthy,Given,Nth,376,37,9,1994,1,7,8,526,1009,722,50000000,3
21,45,28,Male,10,Denmark,Night,Working,Summer,Home,Sunny,Alone,Sad,Happy,Neutral,Healthy,Given,Nth,359,37,9,1993,8,10,21,1347,1624,155,25000000,5
31,44,30,Female,20,UK,Evening,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,First,374,36,9,2001,1,10,21,902,607,854,-1,5
20,29,30,Male,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Family,Neutral,Neutral,Positive,Healthy,Given,Nth,503,37,9,2003,1,7,8,1957,1277,994,130000000,4
31,46,30,Female,20,UK,Afternoon,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,Nth,292,37,9,1999,7,10,18,230,62,370,35000000,3
25,9,27,Male,20,UK,Night,Working,Summer,Home,Rainy,Alone,Sad,Sad,Positive,Healthy,Given,First,571,37,9,1993,1,6,10,1877,931,701,33000000,4
25,47,27,Male,20,UK,Afternoon,Weekend,Summer,Home,Sunny,Partner,Surprised,Scared,Negative,Healthy,Decision,First,135,37,9,2010,1,17,19,1169,1088,997,160000000,5
25,48,27,Male,20,UK,Afternoon,Weekend,Summer,Home,Cloudy,Partner,Neutral,Angry,Neutral,Healthy,Decision,First,634,13,10,2010,1,8,21,869,1041,1600,20000000,2
41,49,27,Male,20,UK,Evening,Working,Summer,Public,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,546,37,9,2010,7,18,-1,513,1037,311,32000000,4
42,17,28,Male,20,UK,Evening,Working,Autumn,Friend,Cloudy,Partner,Happy,Happy,Negative,Healthy,Given,First,408,36,9,2010,1,7,8,190,558,1657,8000000,4
42,50,28,Male,20,UK,Night,Weekend,Autumn,Home,Cloudy,Partner,Neutral,Happy,Neutral,Healthy,Decision,First,424,26,21,1984,3,7,19,1468,162,1901,-1,3
42,51,28,Male,20,UK,Night,Working,Autumn,Home,Cloudy,Alone,Happy,Angry,Negative,Healthy,Decision,Nth,313,37,9,2005,1,19,21,749,1416,1778,54000000,4
42,52,28,Male,20,UK,Evening,Weekend,Summer,Home,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,416,37,9,2005,1,3,19,1420,676,28,39000000,1
42,53,28,Male,20,UK,Evening,Working,Summer,Friend,Sunny,Partner,Happy,Surprised,Positive,Healthy,Given,First,527,37,9,2010,7,10,18,1344,1545,870,18000000,4
42,54,28,Male,20,UK,Evening,Weekend,Summer,Friend,Sunny,Partner,Sad,Surprised,Neutral,Healthy,Decision,First,560,11,9,2009,1,3,-1,1233,835,644,10000000,5
42,55,28,Male,20,UK,Afternoon,Working,Summer,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,434,37,9,2009,7,-1,-1,863,1099,1785,-1,3
42,39,28,Male,20,UK,Night,Weekend,Summer,Friend,Sunny,Partner,Neutral,Surprised,Neutral,Healthy,Decision,First,756,36,9,2009,3,12,17,719,368,1914,18000000,4
42,58,28,Male,20,UK,Evening,Holiday,Summer,Friend,Sunny,Partner,Happy,Neutral,Positive,Healthy,Given,First,355,36,9,2010,10,14,21,175,121,558,150000000,3
42,57,28,Male,20,UK,Evening,Holiday,Summer,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,Nth,588,37,9,1997,10,-1,-1,1267,257,1022,15000000,5
42,56,28,Male,20,UK,Night,Working,Summer,Friend,Sunny,Partner,Neutral,Disgusted,Positive,Healthy,Decision,First,313,37,9,2009,1,8,10,1564,1414,170,40000000,1
42,34,28,Male,20,UK,Evening,Working,Summer,Friend,Rainy,Partner,Happy,Happy,Neutral,Healthy,Decision,Nth,786,37,9,1991,1,7,8,251,416,429,-1,5
42,63,28,Male,20,UK,Evening,Holiday,Summer,Friend,Sunny,Partner,Sad,Happy,Neutral,Healthy,Decision,First,321,37,9,2007,9,15,-1,600,1815,969,-1,4
42,18,28,Male,20,UK,Evening,Weekend,Summer,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Given,First,750,37,9,2010,1,3,21,1803,251,1376,82000000,4
42,62,28,Male,20,UK,Evening,Holiday,Summer,Friend,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,19,37,9,2010,1,3,10,476,645,1380,80000000,3
42,61,28,Male,20,UK,Night,Working,Summer,Friend,Rainy,Partner,Angry,Disgusted,Neutral,Healthy,Given,First,792,7,9,2009,10,19,21,20,1697,469,30000000,1
25,59,27,Male,20,UK,Night,Working,Summer,Home,Sunny,Alone,Happy,Happy,Negative,Healthy,Decision,First,450,13,10,2009,8,10,21,869,647,1905,-1,2
25,60,27,Male,20,UK,Night,Working,Summer,Home,Sunny,Partner,Sad,Surprised,Negative,Healthy,Decision,First,212,7,10,2004,8,10,-1,1370,867,362,-1,3
21,64,28,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Happy,Neutral,Positive,Ill,Given,First,343,37,9,2001,7,8,18,1439,166,1924,13000000,3
33,64,26,Female,10,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Neutral,Happy,Neutral,Ill,Given,First,343,37,9,2001,7,8,18,1439,166,1924,13000000,3
35,65,30,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Happy,Neutral,Positive,Healthy,Decision,First,556,37,9,2010,7,-1,-1,979,1658,542,40000000,3
41,66,27,Male,20,UK,Afternoon,Working,Autumn,Home,Sunny,Partner,Surprised,Surprised,Positive,Healthy,Decision,First,666,37,9,2010,1,3,8,437,1795,1374,20000000,2
43,67,25,Female,3,France,Night,Working,Autumn,Home,Cloudy,Friends,Neutral,Happy,Positive,Healthy,Given,First,497,36,9,2010,1,8,21,6,366,1437,28000000,4
27,38,25,Male,10,Denmark,Morning,Weekend,Autumn,Home,Rainy,Alone,Surprised,Happy,Positive,Healthy,Decision,First,65,36,9,2010,9,7,-1,1833,154,1738,-1,4
45,68,25,Male,6,Denmark,Night,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,9,37,9,2010,1,7,8,1953,1267,589,100000000,4
33,70,26,Female,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Alone,Sad,Sad,Neutral,Ill,Given,First,421,37,9,1996,6,10,-1,884,447,175,3300000,4
33,71,26,Female,10,Denmark,Night,Weekend,Autumn,Home,Rainy,Alone,Neutral,Neutral,Neutral,Ill,Given,First,336,7,9,2002,7,18,10,541,626,1243,-1,2
33,72,26,Female,10,Denmark,Morning,Weekend,Autumn,Home,Rainy,Alone,Neutral,Neutral,Neutral,Ill,Given,Nth,718,37,9,1999,7,10,12,951,263,295,13000000,4
33,73,26,Female,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Alone,Neutral,Neutral,Neutral,Ill,Given,First,46,37,9,2005,7,18,-1,1957,589,1100,70000000,3
21,54,28,Male,10,Denmark,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Sad,Neutral,Negative,Healthy,Decision,First,560,11,9,2009,1,3,-1,1233,835,644,10000000,4
47,75,28,Female,20,France,Evening,Weekend,Autumn,Home,Rainy,Partner,Disgusted,Disgusted,Neutral,Healthy,Decision,Nth,491,37,9,2000,8,10,21,349,1958,1584,7000000,3
35,80,30,Male,10,Denmark,Evening,Weekend,Autumn,Home,Cloudy,Alone,Happy,Surprised,Negative,Healthy,Given,First,230,37,9,2006,7,10,12,16,1052,370,82500000,3
21,74,28,Male,10,Denmark,Evening,Weekend,Autumn,Home,Cloudy,Alone,Happy,Neutral,Neutral,Healthy,Given,First,650,36,9,2005,1,3,13,1478,587,902,147000000,5
27,69,25,Male,10,Denmark,Night,Weekend,Autumn,Home,Cloudy,Partner,Sad,Neutral,Neutral,Healthy,Decision,First,280,37,9,2008,6,10,-1,1715,553,998,20000000,3
28,69,26,Female,10,Denmark,Evening,Weekend,Autumn,Friend,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,280,37,9,2008,6,10,-1,1715,553,998,20000000,3
31,76,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,139,37,9,2008,10,17,21,98,882,960,55000000,5
31,77,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,334,37,9,2009,9,7,-1,344,1572,1426,-1,4
41,78,27,Male,20,UK,Morning,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,814,37,9,2009,1,8,12,1241,195,1302,130000000,5
41,79,27,Male,20,UK,Evening,Weekend,Autumn,Friend,Rainy,Partner,Neutral,Neutral,Positive,Healthy,Given,First,178,37,9,2010,10,12,18,1121,1629,1820,68000000,3
37,47,26,Male,10,Denmark,Night,Working,Autumn,Public,Rainy,Partner,Happy,Surprised,Neutral,Healthy,Decision,First,135,37,9,2010,1,17,19,1169,1088,997,160000000,4
48,92,28,Male,20,UK,Afternoon,Weekend,Autumn,Friend,Rainy,Friends,Neutral,Neutral,Negative,Healthy,Given,First,798,37,9,2009,8,21,-1,1437,589,1906,25000000,3
25,66,27,Male,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Partner,Happy,Surprised,Negative,Ill,Decision,First,666,37,9,2010,1,3,8,437,1795,1374,20000000,4
49,47,28,Female,3,France,Evening,Weekend,Summer,Public,Rainy,Friends,Happy,Surprised,Positive,Healthy,Decision,First,135,37,9,2010,1,17,19,1169,1088,997,160000000,5
49,93,28,Female,3,France,Night,Weekend,Autumn,Home,Cloudy,Partner,Disgusted,Angry,Negative,Ill,Given,First,15,37,9,2010,10,17,21,357,1180,1037,4500000,3
49,51,28,Female,3,France,Night,Weekend,Autumn,Home,Cloudy,Family,Neutral,Neutral,Neutral,Healthy,Decision,Nth,313,37,9,2005,1,19,21,749,1416,1778,54000000,4
49,81,28,Female,3,France,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Surprised,Surprised,Positive,Healthy,Decision,Nth,141,36,9,2006,6,10,13,115,1744,751,10000000,5
49,82,28,Female,3,France,Afternoon,Weekend,Autumn,Home,Rainy,Family,Neutral,Happy,Neutral,Healthy,Decision,Nth,708,36,9,2007,6,10,13,290,657,385,55000000,5
49,83,28,Female,3,France,Evening,Working,Summer,Public,Sunny,Friends,Surprised,Surprised,Neutral,Healthy,Decision,First,650,37,9,2010,1,3,10,1659,290,1303,200000000,3
49,84,28,Female,3,France,Evening,Weekend,Autumn,Home,Rainy,Alone,Sad,Sad,Positive,Healthy,Decision,Nth,755,37,9,1998,1,10,22,926,1715,20,52000000,5
49,85,28,Female,3,France,Evening,Weekend,Autumn,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Given,Nth,786,37,9,2001,1,8,21,1630,223,296,92000000,4
50,86,26,Female,21,UK,Evening,Working,Autumn,Public,Cloudy,Public,Neutral,Neutral,Negative,Ill,Given,First,467,13,10,2010,1,3,12,1212,672,1540,25000000,2
50,85,26,Female,21,UK,Night,Weekend,Autumn,Home,Cloudy,Alone,Neutral,Scared,Negative,Ill,Given,Nth,786,37,9,2001,1,8,21,1630,223,296,92000000,3
50,87,26,Female,21,UK,Evening,Weekend,Autumn,Home,Cloudy,Alone,Neutral,Angry,Neutral,Ill,Given,First,616,37,9,2004,8,10,17,136,1684,90,50000000,2
21,88,28,Male,10,Denmark,Evening,Working,Autumn,Home,Cloudy,Partner,Happy,Happy,Positive,Healthy,Given,First,168,37,9,2005,7,-1,-1,1383,1133,1861,-1,3
157,73,27,Male,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Given,Nth,46,37,9,2005,7,18,-1,1957,589,1100,70000000,3
157,89,27,Male,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Given,Nth,355,37,9,2004,1,3,10,1919,1476,1998,78000000,4
157,90,27,Male,10,Denmark,Evening,Working,Autumn,Home,Rainy,Alone,Neutral,Neutral,Positive,Healthy,Given,First,401,37,9,2002,17,21,-1,982,1790,1534,-1,3
157,91,27,Male,10,Denmark,Evening,Working,Autumn,Home,Rainy,Alone,Sad,Neutral,Positive,Healthy,Given,Nth,53,37,9,2004,1,3,13,385,1076,769,90000000,4
48,94,28,Male,20,UK,Night,Working,Autumn,Friend,Cloudy,Friends,Happy,Sad,Neutral,Healthy,Decision,First,356,37,9,2009,10,6,15,833,1622,295,60000000,4
35,66,30,Male,10,Denmark,Night,Weekend,Autumn,Home,Rainy,Alone,Surprised,Surprised,Positive,Healthy,Decision,First,666,37,9,2010,1,3,8,437,1795,1374,20000000,5
21,58,28,Male,10,Denmark,Evening,Working,Autumn,Home,Cloudy,Alone,Sad,Scared,Neutral,Healthy,Decision,First,355,36,9,2010,10,14,21,175,121,558,150000000,3
42,95,28,Male,20,UK,Evening,Working,Autumn,Friend,Rainy,Partner,Sad,Surprised,Positive,Healthy,Given,First,106,37,9,2009,10,13,21,1863,1091,190,90000000,4
42,96,28,Male,20,UK,Evening,Working,Autumn,Friend,Rainy,Partner,Happy,Happy,Neutral,Healthy,Decision,First,658,7,9,2009,7,14,15,1240,762,60,-1,3
50,97,26,Female,21,UK,Night,Working,Autumn,Home,Cloudy,Alone,Sad,Sad,Positive,Ill,Given,Nth,17,37,9,2003,10,8,21,1103,1058,1146,50000000,4
26,95,-1,Female,3,France,Night,Working,Autumn,Home,Rainy,Partner,Sad,Neutral,Neutral,Healthy,Decision,First,106,37,9,2009,10,13,21,1863,1091,190,90000000,4
41,98,27,Male,20,UK,Evening,Working,Autumn,Friend,Rainy,Partner,Surprised,Surprised,Positive,Healthy,Decision,First,524,37,9,2004,10,18,12,925,1058,1113,20000000,3
52,99,28,Female,15,UK,Morning,Weekend,Autumn,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Decision,First,396,37,9,2010,1,3,19,1622,699,497,190000000,4
53,100,28,Female,20,UK,Night,Working,Autumn,Home,Cloudy,Partner,Sad,Sad,Neutral,Healthy,Decision,First,559,36,9,1973,10,14,17,1025,503,737,1500000,5
53,101,28,Female,20,UK,Evening,Working,Autumn,Public,Cloudy,Partner,Happy,Disgusted,Neutral,Healthy,Decision,First,27,37,9,2010,7,14,21,543,17,909,24000000,3
53,102,28,Female,20,UK,Afternoon,Working,Autumn,Home,Cloudy,Alone,Happy,Happy,Neutral,Healthy,Decision,First,815,39,26,1986,10,-1,-1,1394,1387,1522,-1,4
37,103,26,Male,10,Denmark,Evening,Weekend,Autumn,Home,Cloudy,Partner,Neutral,Neutral,Negative,Healthy,Decision,First,154,31,25,2009,1,10,-1,1220,33,128,3500000,3
49,104,28,Female,3,France,Evening,Working,Autumn,Home,Cloudy,Family,Neutral,Neutral,Neutral,Healthy,Decision,First,565,37,9,2010,1,3,19,20,1151,1887,40000000,3
53,105,28,Female,20,UK,Night,Working,Autumn,Home,Cloudy,Alone,Neutral,Sad,Neutral,Healthy,Decision,First,665,37,9,1980,10,-1,-1,503,1290,1856,6000000,3
21,106,28,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Surprised,Surprised,Positive,Healthy,Given,First,7,37,9,2005,10,17,-1,680,626,357,1600000,4
42,65,28,Male,20,UK,Evening,Working,Autumn,Friend,Rainy,Partner,Happy,Happy,Positive,Healthy,Given,First,556,37,9,2010,7,-1,-1,979,1658,542,40000000,5
33,106,26,Female,10,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Surprised,Surprised,Negative,Healthy,Given,First,7,37,9,2005,10,17,-1,680,626,357,1600000,5
50,107,26,Female,21,UK,Night,Weekend,Autumn,Home,Cloudy,Parents,Neutral,Happy,Neutral,Healthy,Given,First,568,37,9,2005,7,12,18,1439,1953,1742,85000000,1
54,108,27,Male,20,UK,Night,Weekend,Autumn,Home,Rainy,Alone,Happy,Surprised,Positive,Ill,Decision,First,741,37,9,2008,1,3,21,710,1740,290,185000000,2
54,109,27,Male,20,UK,Evening,Working,Autumn,Home,Rainy,Alone,Happy,Neutral,Positive,Ill,Decision,First,603,37,9,2009,7,8,-1,370,1404,1964,20000000,4
