userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
28,3768,26,Female,10,Denmark,Evening,Weekend,Winter,Friend,Cloudy,Partner,Happy,Happy,Neutral,Healthy,Given,First,449,13,10,2009,7,11,-1,1312,1907,1041,-1,5
28,3778,26,Female,10,Denmark,Evening,Working,Winter,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,540,27,23,2008,7,8,-1,1940,1810,1991,500000,3
28,3780,26,Female,10,Denmark,Evening,Weekend,Winter,Friend,Cloudy,Partner,Neutral,Happy,Neutral,Healthy,Decision,First,528,28,24,2010,7,-1,-1,1035,1806,1033,-1,1
28,3649,26,Female,10,Denmark,Evening,Working,Winter,Friend,Cloudy,Partner,Happy,Happy,Positive,Healthy,Given,First,769,37,9,2009,7,8,-1,224,522,1986,35000000,4
28,3822,26,Female,10,Denmark,Evening,Working,Winter,Public,Cloudy,Friends,Happy,Happy,Positive,Healthy,Decision,First,317,28,-1,2010,10,22,-1,1168,1573,1512,5000000,5
28,3838,26,Female,10,Denmark,Evening,Weekend,Winter,Home,Sunny,Alone,Happy,Happy,Negative,Healthy,Decision,Nth,317,28,24,1999,7,10,-1,836,1418,842,250000,4
28,3611,26,Female,10,Denmark,Evening,Weekend,Winter,Home,Cloudy,Partner,Happy,Happy,Positive,Healthy,Given,First,800,37,9,2010,7,18,-1,566,1520,71,8000000,1
28,3896,26,Female,10,Denmark,Evening,Weekend,Spring,Friend,Cloudy,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,177,37,9,2007,4,3,7,417,1028,1412,75000000,2
28,3886,26,Female,10,Denmark,Evening,Working,Spring,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Given,First,147,13,9,2010,10,-1,-1,234,1501,778,3800000,4
28,3905,26,Female,10,Denmark,Evening,Working,Spring,Public,Sunny,Partner,Happy,Happy,Positive,Ill,Given,First,281,13,9,2004,7,10,-1,178,697,1371,-1,5
28,3906,26,Female,10,Denmark,Evening,Working,Spring,Public,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,90,28,24,2011,9,-1,-1,-1,-1,-1,-1,5
28,3832,26,Female,10,Denmark,Evening,Working,Spring,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,624,37,9,2004,1,8,21,1904,448,1216,30000000,4
28,3924,26,Female,10,Denmark,Evening,Working,Spring,Public,Rainy,Friends,Happy,Happy,Positive,Healthy,Given,First,580,36,9,2010,9,3,13,-1,-1,-1,-1,3
28,3925,26,Female,10,Denmark,Evening,Working,Spring,Public,Rainy,Friends,Happy,Scared,Positive,Healthy,Given,First,302,13,10,2009,10,8,-1,1807,1442,18,13000000,4
28,3939,26,Female,10,Denmark,Evening,Holiday,Spring,Friend,Cloudy,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,748,36,9,2010,4,7,10,872,536,514,17000000,2
28,156,26,Female,10,Denmark,Evening,Holiday,Spring,Home,Rainy,Alone,Happy,Happy,Neutral,Healthy,Decision,First,521,37,9,2008,7,10,18,1696,1108,1123,65000000,4
28,157,26,Female,10,Denmark,Evening,Weekend,Spring,Home,Cloudy,Alone,Happy,Happy,Negative,Healthy,Decision,First,521,37,9,2010,7,10,18,1696,1108,1123,100000000,1
